year,scenario_id,scenario_name_cn,process_type_p,facility_count,annual_wastewater_m3_year,process_electricity_kwh_year,process_electricity_carbon_tco2_year,shadow_avoided_carbon_tco2_year,process_carbon_share_pct,process_carbon_10k_tco2_year,process_name_cn
1998,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6793753025.24783,2907551.656018772,121959.35913876077,74.73689766995439,290.7551656018772,氧化沟/SBR
1999,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16209361.846996209,7040.42425981339,7513.762459798151,0.17925749730706575,0.7040424259813389,稳定塘/氧化塘
1999,estimated_lower,估算下界,low_conventional,166,13498795000.0,2350968287.0578456,991007.6715990355,3721.322184572718,25.232223012033966,99.10076715990355,常规工艺
1999,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6852178575.379606,2929499.909429451,198594.86898089678,74.58851949065897,292.9499909429451,氧化沟/SBR
2000,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16508637.63799926,7178.05251919038,6923.779581867779,0.1791192382210681,0.717805251919038,稳定塘/氧化塘
2000,estimated_lower,估算下界,low_conventional,166,13498795000.0,2386806803.7489405,1006026.7006332951,3318.892038632774,25.10412619101527,100.60267006332951,常规工艺
2000,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6998061450.039647,2994210.971969828,160345.7976185262,74.71675457076367,299.4210971969828,氧化沟/SBR
2001,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16427973.086465381,7150.0255480255755,7393.505757856031,0.17871395355150752,0.7150025548025576,稳定塘/氧化塘
2001,estimated_lower,估算下界,low_conventional,166,13498795000.0,2383408900.17352,1005156.5881123252,3961.2910835234325,25.12375747377613,100.51565881123251,常规工艺
2001,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6978559292.020746,2988514.4783339305,200593.71813335328,74.69752857267235,298.851447833393,氧化沟/SBR
2002,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16275801.16362217,7080.2203473677055,6902.673476175311,0.17942871950459297,0.7080220347367705,稳定塘/氧化塘
2002,estimated_lower,估算下界,low_conventional,166,13498795000.0,2353022434.4159007,991996.4140454559,3865.701573081817,25.139421881339967,99.19964140454559,常规工艺
2002,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6886404681.874855,2946902.786803719,200669.21817988643,74.68114939915544,294.69027868037193,氧化沟/SBR
2003,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16650661.227102596,7264.841390156475,4996.36486697335,0.17884085147326323,0.7264841390156476,稳定塘/氧化塘
2003,estimated_lower,估算下界,low_conventional,166,13498795000.0,2401260898.2781515,1015065.7779998985,2952.3041490223954,24.988188769660418,101.50657779998986,常规工艺
2003,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,7079855811.216153,3039851.667436382,124748.48363075305,74.83297037886632,303.98516674363816,氧化沟/SBR
2004,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16453576.120299922,7159.96157450758,8350.671568476166,0.17932739294116593,0.715996157450758,稳定塘/氧化塘
2004,estimated_lower,估算下界,low_conventional,166,13498795000.0,2366676836.985124,998369.4825534016,4084.2946847001217,25.005021973268803,99.83694825534016,常规工艺
2004,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6975273732.598224,2987146.4416229273,193309.09166056264,74.81565063379001,298.71464416229276,氧化沟/SBR
2005,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16579274.578594139,7220.621319306496,7512.735908702087,0.17822973494618888,0.7220621319306496,稳定塘/氧化塘
2005,estimated_lower,估算下界,low_conventional,166,13498795000.0,2407509258.133866,1016396.274661543,3182.090343585452,25.088151091493515,101.6396274661543,常规工艺
2005,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,7064642203.566732,3027683.141853211,159508.80586144948,74.7336191735603,302.7683141853211,氧化沟/SBR
2006,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16160754.090780206,7033.610730163392,7755.502655654218,0.17842824498642076,0.7033610730163392,稳定塘/氧化塘
2006,estimated_lower,估算下界,low_conventional,166,13498795000.0,2346288153.7031045,989646.5619760159,3810.5739745148867,25.105298826527978,98.96465619760158,常规工艺
2006,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6876865285.45084,2945302.6286707455,192218.25746925312,74.7162729284856,294.53026286707455,氧化沟/SBR
2007,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16222471.102754021,7057.032791430236,7166.412059781131,0.179835285139831,0.7057032791430237,稳定塘/氧化塘
2007,estimated_lower,估算下界,low_conventional,166,13498795000.0,2331126454.2950068,982787.2817413666,3373.2654361288824,25.044496216367808,98.27872817413666,常规工艺
2007,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6856139548.999672,2934320.393156819,167168.42217839314,74.77566849849237,293.4320393156819,氧化沟/SBR
2008,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16742056.030247264,7290.682557223929,7153.376565860171,0.17970621188978328,0.7290682557223929,稳定塘/氧化塘
2008,estimated_lower,估算下界,low_conventional,166,13498795000.0,2411024279.065012,1017340.9713488361,3013.9258028920017,25.076183296476586,101.73409713488361,常规工艺
2008,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,7079663603.781215,3032369.2035241895,163121.8284614154,74.74411049163363,303.23692035241896,氧化沟/SBR
2009,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16478209.654480806,7180.533914736631,7374.205405388423,0.17869536848079462,0.7180533914736631,稳定塘/氧化塘
2009,estimated_lower,估算下界,low_conventional,166,13498795000.0,2384877242.811759,1007310.2687128815,3502.1413966107457,25.068007724706742,100.73102687128815,常规工艺
2009,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,7004438675.483729,3003819.2273317557,187061.98090747802,74.75329690681247,300.38192273317554,氧化沟/SBR
2010,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16731018.292237738,7295.817051356279,6293.072218982818,0.17770205471942788,0.7295817051356279,稳定塘/氧化塘
2010,estimated_lower,估算下界,low_conventional,166,13498795000.0,2441777530.915977,1032129.4082150324,2619.9189283560245,25.13927025377679,103.21294082150324,常规工艺
2010,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,7145971264.289417,3066220.633964433,152025.53315445274,74.68302769150378,306.6220633964433,氧化沟/SBR
2011,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16910627.449188635,7370.867488665126,6888.98464045159,0.1790982505052345,0.7370867488665126,稳定塘/氧化塘
2011,estimated_lower,估算下界,low_conventional,166,13498795000.0,2445259280.408634,1032566.3706105269,3700.9184145493364,25.08942547010517,103.25663706105269,常规工艺
2011,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,7173762229.5324135,3075606.865694104,190238.11021354006,74.7314762793896,307.56068656941045,氧化沟/SBR
2012,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16947337.349255458,7396.616284951497,5929.441008895847,0.17954844281909246,0.7396616284951497,稳定塘/氧化塘
2012,estimated_lower,估算下界,low_conventional,166,13498795000.0,2445740730.6915708,1033837.132608309,2892.9505809327447,25.09577895314529,103.3837132608309,常规工艺
2012,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,7175868519.217108,3078332.0734648327,160698.68423584008,74.72467260403562,307.8332073464833,氧化沟/SBR
2013,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16309094.679151578,7099.3038868402955,6918.181485522035,0.17741989319623838,0.7099303886840296,稳定塘/氧化塘
2013,estimated_lower,估算下界,low_conventional,166,13498795000.0,2384070368.028683,1006062.6375283432,3500.280163935848,25.14267997878986,100.60626375283432,常规工艺
2013,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6971945604.168077,2988251.7439081334,186655.56006116746,74.6799001280139,298.82517439081334,氧化沟/SBR
2014,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16358378.25647918,7116.773097069185,6224.608422597047,0.18028868223493721,0.7116773097069184,稳定塘/氧化塘
2014,estimated_lower,估算下界,low_conventional,166,13498795000.0,2353620588.7191343,992826.8329429686,3730.298746101304,25.151208132866778,99.28268329429686,常规工艺
2014,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6889583653.421641,2947488.3729652767,185879.164944339,74.66850318489828,294.74883729652765,氧化沟/SBR
2015,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16267107.615859121,7085.20719667388,6542.774021698979,0.17877702184748542,0.708520719667388,稳定塘/氧化塘
2015,estimated_lower,估算下界,low_conventional,166,13498795000.0,2359863593.382875,996555.3231443056,3188.2716356505525,25.145516261208904,99.65553231443056,常规工艺
2015,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6904386730.988601,2959512.632999143,163011.48020817514,74.67570671694361,295.95126329991433,氧化沟/SBR
2016,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16248028.631387329,7073.1195260918585,5448.278587275467,0.17909400705164946,0.7073119526091859,稳定塘/氧化塘
2016,estimated_lower,估算下界,low_conventional,166,13498795000.0,2353842035.8594027,992617.5004143426,2527.002686047114,25.13344288372601,99.26175004143427,常规工艺
2016,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6888267127.415928,2949698.6659065345,134811.3434338995,74.68746310922234,294.96986659065345,氧化沟/SBR
2017,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16132193.34321645,7016.088507383593,6295.992685651271,0.17947746287863678,0.7016088507383593,稳定塘/氧化塘
2017,estimated_lower,估算下界,low_conventional,166,13498795000.0,2330539106.1721478,982650.0079960027,3242.6493630694486,25.1370161803394,98.26500079960027,常规工艺
2017,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6823334260.297601,2919509.125194446,172871.83442118904,74.68350635678198,291.9509125194446,氧化沟/SBR
2018,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16291296.311240133,7090.299060686298,5653.1530950686865,0.18015949750498297,0.7090299060686298,稳定塘/氧化塘
2018,estimated_lower,估算下界,low_conventional,166,13498795000.0,2339751034.947172,986702.5940292301,2773.2077496427523,25.071416876168108,98.67025940292301,常规工艺
2018,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6872521031.779907,2941774.844875266,152329.18391068876,74.74842362632691,294.1774844875266,氧化沟/SBR
2019,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16097766.908856628,7006.595943976649,6723.12946282027,0.1807722488021736,0.7006595943976649,稳定塘/氧化塘
2019,estimated_lower,估算下界,low_conventional,166,13498795000.0,2307976926.469661,973508.7931711974,4007.117684224585,25.11681495227862,97.35087931711973,常规工艺
2019,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6767627692.41937,2895409.1459854823,207693.51114088795,74.7024127989192,289.5409145985482,氧化沟/SBR
2020,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16271601.020767234,7086.573574561283,4537.424484140927,0.17964976681723266,0.7086573574561282,稳定塘/氧化塘
2020,estimated_lower,估算下界,low_conventional,166,13498795000.0,2343314423.494112,989041.6992615326,1890.8661988868644,25.07292258739497,98.90416992615326,常规工艺
2020,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6883037125.324007,2948532.329908152,110268.91484812179,74.7474276457878,294.85323299081523,氧化沟/SBR
2021,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16075044.154248344,6996.449325761197,4059.723362973371,0.17925653550322598,0.6996449325761197,稳定塘/氧化塘
2021,estimated_lower,估算下界,low_conventional,166,13498795000.0,2315978230.6555314,977686.8652019666,943.2798115460878,25.04938606756028,97.76868652019667,常规工艺
2021,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6810617383.456281,2918353.9198582317,73309.43705355177,74.7713573969365,291.83539198582315,氧化沟/SBR
2022,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,16110284.39628843,7009.922143867813,5619.534585620794,0.1782207717178408,0.7009922143867813,稳定塘/氧化塘
2022,estimated_lower,估算下界,low_conventional,166,13498795000.0,2339041436.028723,986245.0204636907,2411.1554875533443,25.074365312841216,98.62450204636907,常规工艺
2022,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6863405591.198692,2940025.1550490297,135792.06269531956,74.74741391544094,294.002515504903,氧化沟/SBR
2023,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,15916181.435862586,6934.809348455759,5407.612772181827,0.17975265700964557,0.6934809348455759,稳定塘/氧化塘
2023,estimated_lower,估算下界,low_conventional,166,13498795000.0,2296898922.246647,969130.0371110471,2284.6334964567664,25.120185776608082,96.91300371110471,常规工艺
2023,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6726943421.937124,2881908.3617382683,137008.92405187528,74.70006156638227,288.1908361738268,氧化沟/SBR
2024,estimated_lower,估算下界,high_pond_lagoon,193,214328000.0,15735066.783946525,6845.131534706656,4247.118390772163,0.17863892071363077,0.6845131534706655,稳定塘/氧化塘
2024,estimated_lower,估算下界,low_conventional,166,13498795000.0,2283266341.712539,963043.0333598957,1471.3616959561555,25.13274832016291,96.30430333598957,常规工艺
2024,estimated_lower,估算下界,medium_oxidation_sbr,2127,20547492500.0,6683849808.643637,2861937.2331550336,95127.39468026329,74.68861275912346,286.19372331550335,氧化沟/SBR
1984,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,102811197.01869857,67214.54446527276,23825.508432807,0.38931517377608205,6.721454446527276,稳定塘/氧化塘
1984,estimated_upper,估算上界,low_conventional,166,13498795000.0,7438902119.555998,4712659.178603628,14075.578800848198,27.296320188756845,471.2659178603628,常规工艺
1984,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,19415663906.401737,12484941.263035847,622052.682422964,72.31436463746707,1248.4941263035846,氧化沟/SBR
1985,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,101474381.18225625,66316.63827040617,21728.439735939002,0.3876082588075398,6.631663827040617,稳定塘/氧化塘
1985,estimated_upper,估算上界,low_conventional,166,13498795000.0,7384989519.158497,4679613.681325396,10645.938111026233,27.351460481372325,467.9613681325396,常规工艺
1985,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,19221942756.945126,12363260.922723563,556648.7273702347,72.26093125982014,1236.3260922723564,氧化沟/SBR
1986,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,100728949.37942952,65774.6148604326,28268.619091947003,0.3879754947626012,6.57746148604326,稳定塘/氧化塘
1986,estimated_upper,估算上界,low_conventional,166,13498795000.0,7339438869.509584,4647557.243962867,15404.248168180991,27.41389402264217,464.7557243962867,常规工艺
1986,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,19045941848.209476,12239959.199077025,769223.2668738733,72.19813048259522,1223.9959199077025,氧化沟/SBR
1987,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,99035612.52570471,64633.84473886749,21625.229288463,0.3837400193791822,6.463384473886749,稳定塘/氧化塘
1987,estimated_upper,估算上界,low_conventional,166,13498795000.0,7303946082.457155,4626143.573251207,9534.709787714784,27.46605020361354,462.61435732512075,常规工艺
1987,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18903737837.552696,12152356.337887842,521990.5540853059,72.15020977700728,1215.2356337887843,氧化沟/SBR
1988,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,101030866.55453342,66064.1015801767,22280.636136558,0.3927626177746727,6.60641015801767,稳定塘/氧化塘
1988,estimated_upper,估算上界,low_conventional,166,13498795000.0,7281709090.661235,4608832.011057712,14687.642680794865,27.400310944210293,460.8832011057712,常规工艺
1988,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18905415319.387905,12145467.789223457,690197.756671801,72.20692643801503,1214.5467789223458,氧化沟/SBR
1989,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,100505753.46481055,65626.20313093027,22829.878743492,0.39255781559531866,6.562620313093027,稳定塘/氧化塘
1989,estimated_upper,估算上界,low_conventional,166,13498795000.0,7233597863.690576,4577410.058843329,12459.85004010438,27.380802302376082,457.7410058843329,常规工艺
1989,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18814099467.398182,12074552.975526297,626644.2192709519,72.22663988202859,1207.4552975526296,氧化沟/SBR
1990,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,98822582.93307501,64535.63726684852,18842.432184042,0.39023249616232275,6.453563726684852,稳定塘/氧化塘
1990,estimated_upper,估算上界,low_conventional,166,13498795000.0,7127664025.458669,4510024.642064576,8203.969871928217,27.271105521886945,451.0024642064576,常规工艺
1990,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18623393742.148506,11963180.145034464,420696.8199056066,72.33866198195072,1196.3180145034464,氧化沟/SBR
1991,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,99897224.48417468,65281.15869548969,23717.401773330002,0.3885690241635715,6.528115869548969,稳定塘/氧化塘
1991,estimated_upper,估算上界,low_conventional,166,13498795000.0,7251708484.755795,4595993.843855048,12488.987997829767,27.35645136598845,459.5993843855048,常规工艺
1991,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18869888720.326656,12139127.14891098,595088.4477393193,72.25497960984796,1213.9127148910982,氧化沟/SBR
1992,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,100243848.15792918,65430.09857534305,26384.658491301,0.38952499631107884,6.543009857534305,稳定塘/氧化塘
1992,estimated_upper,估算上界,low_conventional,166,13498795000.0,7260609133.147299,4593226.790012147,16550.67243800092,27.34485637944111,459.32267900121474,常规工艺
1992,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18902621598.992367,12138750.003136056,729202.9001871496,72.26561862424781,1213.8750003136056,氧化沟/SBR
1993,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,100565328.6351045,65771.50799095079,23390.242771587004,0.38834719581287547,6.5771507990950795,稳定塘/氧化塘
1993,estimated_upper,估算上界,low_conventional,166,13498795000.0,7311493248.856432,4630189.625476342,11417.94466587198,27.338907257273178,463.01896254763415,常规工艺
1993,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,19027982760.195274,12240303.296942731,581380.8922583774,72.27274554691395,1224.0303296942732,氧化沟/SBR
1994,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,96346503.16277678,62861.761775854335,29842.905503784,0.38868842735578296,6.286176177585434,稳定塘/氧化塘
1994,estimated_upper,估算上界,low_conventional,166,13498795000.0,6979638728.056957,4411420.775349641,17589.473629397748,27.27680795344647,441.14207753496413,常规工艺
1994,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18222493227.42993,11698507.119489184,747886.3581038103,72.33450361919775,1169.8507119489184,氧化沟/SBR
1995,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,98728659.15579489,64441.163844471936,31765.321550736004,0.38727366184187173,6.444116384447193,稳定塘/氧化塘
1995,estimated_upper,估算上界,low_conventional,166,13498795000.0,7203391042.607739,4556507.295014069,17413.84725244074,27.383354987321155,455.65072950140694,常规工艺
1995,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18703203710.972164,12018748.52905178,770381.3896342198,72.22937135083697,1201.8748529051782,氧化沟/SBR
1996,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,100478212.93299317,65688.74644976627,26175.742103787,0.38806066299903436,6.568874644976627,稳定塘/氧化塘
1996,estimated_upper,估算上界,low_conventional,166,13498795000.0,7297137128.884681,4622527.955670082,14349.76667509331,27.307893058679085,462.2527955670082,常规工艺
1996,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,19019116338.018818,12239226.018331755,648951.2918802286,72.30404627832188,1223.9226018331756,氧化沟/SBR
1997,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97201943.68930121,63316.779297255445,32338.022132967002,0.38879637809192286,6.3316779297255446,稳定塘/氧化塘
1997,estimated_upper,估算上界,low_conventional,166,13498795000.0,7049052131.11527,4452319.250943451,18674.45381964924,27.33944490052089,445.2319250943451,常规工艺
1997,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18355762694.247425,11769695.53791642,849244.6290112935,72.2717587213872,1176.969553791642,氧化沟/SBR
1998,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,95998433.11358182,62620.36359994552,20881.743037257,0.3893270174955289,6.2620363599945525,稳定塘/氧化塘
1998,estimated_upper,估算上界,low_conventional,166,13498795000.0,6944145807.260886,4391431.434145041,10132.175212403976,27.302666489041105,439.1431434145041,常规工艺
1998,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18116674733.994217,11630206.624075089,505191.4762615084,72.30800649346337,1163.0206624075088,氧化沟/SBR
1999,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97256171.08197725,63363.818338320496,25727.615370897005,0.3901497221592741,6.33638183383205,稳定塘/氧化塘
1999,estimated_upper,估算上界,low_conventional,166,13498795000.0,7052904861.173536,4459534.522195659,13020.092115595344,27.458669638633467,445.95345221956586,常规工艺
1999,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18272476201.012287,11717999.637717804,689531.1770110423,72.15118063920725,1171.7999637717803,氧化沟/SBR
2000,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,99051825.82799555,64602.47267271341,25231.068460926002,0.38990984899302106,6.460247267271341,稳定塘/氧化塘
2000,estimated_upper,估算上界,low_conventional,166,13498795000.0,7160420411.24682,4527120.152849827,12908.566377122834,27.323547569356503,452.71201528498267,常规工艺
2000,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18661497200.10573,11976843.887879312,610876.2905878519,72.28654258165048,1197.6843887879313,氧化沟/SBR
2001,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,98567838.51879227,64350.22993223016,26297.911518975005,0.38902028931552346,6.435022993223016,稳定塘/氧化塘
2001,estimated_upper,估算上界,low_conventional,166,13498795000.0,7150226700.52056,4523204.646505462,14671.700686319436,27.34439926741521,452.3204646505462,常规工艺
2001,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18609491445.388657,11954057.913335722,719598.2686092228,72.26658044326926,1195.405791333572,氧化沟/SBR
2002,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97654806.98173301,63721.98312630934,24653.460496425003,0.3905654003015538,6.372198312630934,稳定塘/氧化塘
2002,estimated_upper,估算上界,low_conventional,166,13498795000.0,7059067303.247702,4463983.863204551,13947.382673806283,27.36069342060888,446.3983863204551,常规工艺
2002,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18363745818.332947,11787611.147214876,705796.8671643023,72.24874117908956,1178.7611147214877,氧化沟/SBR
2003,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,99903967.36261557,65383.57251140827,20919.140368731,0.389359754145463,6.538357251140827,稳定塘/氧化塘
2003,estimated_upper,估算上界,low_conventional,166,13498795000.0,7203782694.834455,4567796.000999542,14173.474079156147,27.201265694460048,456.7796000999542,常规工艺
2003,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18879615496.576412,12159406.669745527,531675.4458017935,72.40937455139448,1215.9406669745526,氧化沟/SBR
2004,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,98721456.72179952,64439.65417056821,31176.010047462,0.3904087718778911,6.4439654170568215,稳定塘/氧化塘
2004,estimated_upper,估算上界,low_conventional,166,13498795000.0,7100030510.955371,4492662.671490306,18139.368848501632,27.218875374400685,449.2662671490306,常规工艺
2004,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18600729953.595264,11948585.76649171,754718.2673866822,72.39071585372142,1194.858576649171,氧化沟/SBR
2005,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,99475647.47156483,64985.59187375845,28028.173101609,0.38798523215822533,6.498559187375845,稳定塘/氧化塘
2005,estimated_upper,估算上界,low_conventional,166,13498795000.0,7222527774.401598,4573783.235976943,14410.266755807594,27.306981432117887,457.3783235976943,常规工艺
2005,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18839045876.177956,12110732.567412842,632498.0388147581,72.30503333572388,1211.0732567412842,氧化沟/SBR
2006,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,96964524.54468122,63302.49657147052,28957.389251805,0.38840837791159,6.330249657147052,稳定塘/氧化塘
2006,estimated_upper,估算上界,low_conventional,166,13498795000.0,7038864461.109313,4453409.528892071,16132.251600367958,27.32501346672883,445.3409528892071,常规工艺
2006,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18338307427.868908,11781210.514682982,727900.1603376825,72.28657815535958,1178.1210514682982,氧化沟/SBR
2007,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,97334826.61652412,63513.295122872114,27828.063628950003,0.39149339395830673,6.3513295122872115,稳定塘/氧化塘
2007,estimated_upper,估算上界,low_conventional,166,13498795000.0,6993379362.88502,4422542.767836149,15660.505067105558,27.260375560052392,442.2542767836149,常规工艺
2007,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18283038797.33246,11737281.572627276,690601.1355753402,72.34813104598929,1173.7281572627276,氧化沟/SBR
2008,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,100452336.18148358,65616.14301501535,26584.377892167002,0.3911980260518844,6.5616143015015345,稳定塘/氧化塘
2008,estimated_upper,估算上界,low_conventional,166,13498795000.0,7233072837.195035,4578034.371069761,12969.565452440029,27.29386286466646,457.8034371069761,常规工艺
2008,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18879102943.416573,12129476.814096758,638353.5179951489,72.31493910928165,1212.9476814096759,氧化沟/SBR
2009,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,98869257.92688483,64624.805232629675,27115.236783231005,0.3890061477252557,6.462480523262967,稳定塘/氧化塘
2009,estimated_upper,估算上界,low_conventional,166,13498795000.0,7154631728.435276,4532896.209207966,14507.574488373783,27.285567608830274,453.2896209207966,常规工艺
2009,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,18678503134.62328,12015276.909327023,716681.8385550869,72.32542624344447,1201.5276909327022,氧化沟/SBR
2010,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,100386109.75342642,65662.3534622065,23827.128949326005,0.38681508884671084,6.56623534622065,稳定塘/氧化塘
2010,estimated_upper,估算上界,low_conventional,166,13498795000.0,7325332592.747931,4644582.336967645,10305.454601332405,27.361104721354153,464.4582336967645,常规工艺
2010,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,19055923371.438446,12264882.535857731,590909.906079604,72.25208018979914,1226.4882535857732,氧化沟/SBR
2011,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,101463764.6951318,66337.80739798612,27229.222178187003,0.38987119273856036,6.633780739798612,稳定塘/氧化塘
2011,estimated_upper,估算上界,low_conventional,166,13498795000.0,7335777841.225902,4646548.66774737,17460.30686786975,27.30803959715182,464.654866774737,常规工艺
2011,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,19130032612.086437,12302427.462776417,764400.5543277331,72.30208921010963,1230.2427462776418,氧化沟/SBR
2012,estimated_upper,估算上界,high_pond_lagoon,193,214328000.0,101684024.09553275,66569.54656456345,22736.037252552,0.39084606572427005,6.656954656456345,稳定塘/氧化塘
2012,estimated_upper,估算上界,low_conventional,166,13498795000.0,7337222192.074712,4652267.096737389,11605.670782303068,27.31459631762334,465.2267096737389,常规工艺
2012,estimated_upper,估算上界,medium_oxidation_sbr,2127,20547492500.0,19135649384.578957,12313328.293859331,614349.4021754884,72.2945576166524,1231.332829385933,氧化沟/SBR
